COMID,terminal_COMID
15102309,15108627
15102311,15108627
15102131,15108627
15101645,15108627
15101579,15108627
15101547,15108627
15101991,15108627
15101577,15108627
15101213,15108627
15101873,15108627
15102095,15108627
15102133,15108627
15103079,15108627
15110149,15108627
15104329,15108627
15102939,15108627
15110077,15108627
15103025,15108627
15111823,15108627
15108979,15108627
15102999,15108627
15109019,15108627
15102649,15108627
15110051,15108627
15102731,15108627
15102797,15108627
15109841,15108627
15102277,15108627
15109753,15108627
15109743,15108627
15101425,15108627
15109729,15108627
15109709,15108627
15100941,15108627
15109673,15108627
15101249,15108627
15101273,15108627
15101617,15108627
15101323,15108627
15101371,15108627
15109751,15108627
15109739,15108627
15101193,15108627
15101251,15108627
15101173,15108627
15101033,15108627
15104527,15108627
15110945,15108627
15104863,15108627
15104721,15108627
15105291,15108627
15110929,15108627
15109179,15108627
15109177,15108627
15105277,15108627
15109173,15108627
15105185,15108627
15109175,15108627
15109167,15108627
15110911,15108627
15105157,15108627
15105169,15108627
15110815,15108627
15105161,15108627
15110813,15108627
15110833,15108627
15109133,15108627
15105065,15108627
15104949,15108627
15104993,15108627
15110715,15108627
15109343,15108627
15111047,15108627
15106791,15108627
15106721,15108627
15106531,15108627
15106437,15108627
15109373,15108627
15106555,15108627
15106615,15108627
15107077,15108627
15111061,15108627
15111197,15108627
15109463,15108627
15107719,15108627
15111277,15108627
15107931,15108627
15107773,15108627
15109473,15108627
15107869,15108627
15107757,15108627
15107925,15108627
15107995,15108627
15107999,15108627
15108271,15108627
15109481,15108627
15108617,15108627
15111413,15108627
15109497,15108627
15108615,15108627
15105327,15108627
15110923,15108627
15103939,15108627
15103969,15108627
15107905,15108627
15109171,15108627
15106533,15108627
15099855,15108627
15099857,15108627
15103231,15108627
15104079,15108627
15110295,15108627
15110757,15108627
15110831,15108627
15110849,15108627
15110913,15108627
15110915,15108627
15110925,15108627
15111351,15108627
15111359,15108627
15111363,15108627
15111411,15108627
15110955,15108627
15110953,15108627
15110927,15108627
15110931,15108627
15110937,15108627
15110943,15108627
15111361,15108627
15111275,15108627
15111139,15108627
15111063,15108627
15110987,15108627
938080338,15108627
15109681,15108627
15109693,15108627
15109699,15108627
15109707,15108627
15109727,15108627
15109741,15108627
15109749,15108627
938080345,15108627
938080253,15108627
938080346,15108627
938080347,15108627
15109997,15108627
15109999,15108627
938080268,15108627
938080269,15108627
15110075,15108627
15110081,15108627
15110151,15108627
15110177,15108627
15110227,15108627
15110241,15108627
15110767,15108627
15110901,15108627
15111879,15108627
15109691,15108627
15109697,15108627
15109995,15108627
15110239,15108627
15110183,15108627
15111049,15108627
15107293,15108627
15105017,15108627
15110713,15108627
15110819,15108627
15105409,15108627
15109289,15108627
15105631,15108627
15105635,15108627
15106423,15108627
15106499,15108627
15106603,15108627
15111195,15108627
15107733,15108627
15108621,15108627
15110695,15108627
15110977,15108627
15110975,15108627
15107803,15108627
15111337,15108627
15107769,15108627
15106497,15108627
15106415,15108627
15105477,15108627
15106535,15108627
15107445,15108627
15105455,15108627
15110851,15108627
15102547,15108627
15109027,15108627
15110293,15108627
15109031,15108627
15110237,15108627
15103437,15108627
15111831,15108627
15109035,15108627
15108975,15108627
15102581,15108627
15110007,15108627
15104607,15108627
15105009,15108627
15110611,15108627
15107889,15108627
15109471,15108627
15107885,15108627
15108623,15108627
15106739,15108627
25388442,15108627
15107811,15108627
15107845,15108627
25388484,15108627
25388500,15108627
25388504,15108627
25388508,15108627
25388522,15108627
15111221,15108627
15111223,15108627
15111227,15108627
15111069,15108627
15111077,15108627
15111117,15108627
15111119,15108627
15111037,15108627
15111039,15108627
15111041,15108627
15111883,15108627
15111891,15108627
15111893,15108627
15111895,15108627
167741516,15108627
25388488,15108627
938080251,15108627
938080337,15108627
938080335,15108627
938080333,15108627
15108627,15108627
15106053,15106053
15105873,15106053
15105843,15106053
15106053,15106053
15107469,15107469
15109455,15107469
15107427,15107469
15107405,15107469
15106935,15107469
15107313,15107469
15106911,15107469
15106903,15107469
15109345,15107469
15107465,15107469
15109427,15107469
15111153,15107469
15107161,15107469
15111135,15107469
15107113,15107469
15111607,15107469
15107305,15107469
15111617,15107469
15111101,15107469
15111103,15107469
15111143,15107469
15111145,15107469
15111161,15107469
15107469,15107469
15107431,15107431
15107233,15107431
15107171,15107431
15111137,15107431
15107103,15107431
15106825,15107431
15111059,15107431
15111105,15107431
15106869,15107431
15107235,15107431
15111619,15107431
25388476,15107431
15107431,15107431
15107451,15107765
15106893,15107765
15111603,15107765
15106813,15107765
15111601,15107765
15107449,15107765
15111225,15107765
15107397,15107765
15111625,15107765
15107535,15107765
15111289,15107765
15107573,15107765
15107765,15107765
15107683,15107765
15107627,15107765
15107679,15107765
15111643,15107765
15107685,15107765
15111635,15107765
15107343,15107765
15107471,15107765
15107203,15107765
15107453,15107765
15107765,15107765
15107263,15108385
15107357,15108385
15107347,15108385
15108385,15108385
15107655,15108385
15107603,15108385
15107577,15108385
15111629,15108385
15107513,15108385
15106933,15108385
15106827,15108385
15106961,15108385
15107129,15108385
15111609,15108385
15107749,15108385
15111649,15108385
15107641,15108385
15111299,15108385
15107553,15108385
15107191,15108385
15107221,15108385
15111613,15108385
15107223,15108385
15107273,15108385
15107417,15108385
15111257,15108385
15107693,15108385
15107275,15108385
15107409,15108385
15111237,15108385
15107639,15108385
15107277,15108385
15107329,15108385
15107327,15108385
15107353,15108385
15107359,15108385
15107093,15108385
15109443,15108385
15111739,15108385
15107091,15108385
15107425,15108385
15107351,15108385
15111283,15108385
15111285,15108385
15111297,15108385
15111129,15108385
15111131,15108385
15111163,15108385
15111919,15108385
15123221,15108385
15108385,15108385
15108407,15108407
15108307,15108407
15108047,15108407
15107747,15108407
15107717,15108407
15107723,15108407
15107651,15108407
15111279,15108407
15107551,15108407
15111265,15108407
15107523,15108407
15107649,15108407
15111271,15108407
15107543,15108407
15111251,15108407
15107485,15108407
15111627,15108407
15107745,15108407
15111641,15108407
15107933,15108407
15111439,15108407
15111441,15108407
15111447,15108407
15111367,15108407
15111369,15108407
15111371,15108407
15111373,15108407
15111391,15108407
15111393,15108407
15108407,15108407
15108491,15108491
15108491,15108491
15107713,15108501
15107823,15108501
15107849,15108501
15108041,15108501
15108043,15108501
15107825,15108501
15107581,15108501
15111295,15108501
15107763,15108501
15111293,15108501
15107761,15108501
15107447,15108501
15111173,15108501
15107355,15108501
15111133,15108501
15111155,15108501
15107339,15108501
15107771,15108501
15107755,15108501
15107341,15108501
15107243,15108501
15107419,15108501
15107395,15108501
15111245,15108501
15107657,15108501
15107777,15108501
15107779,15108501
15107793,15108501
15107681,15108501
15107705,15108501
15107709,15108501
15107711,15108501
15107715,15108501
15107895,15108501
15107877,15108501
15107847,15108501
15107955,15108501
15108365,15108501
15107965,15108501
15107969,15108501
15108011,15108501
15108001,15108501
15107997,15108501
15108359,15108501
15107941,15108501
15107751,15108501
15107815,15108501
15107897,15108501
15107899,15108501
15107911,15108501
15107857,15108501
15109475,15108501
15108297,15108501
15108281,15108501
15107767,15108501
15107805,15108501
15111355,15108501
15111339,15108501
15107729,15108501
15107721,15108501
15111323,15108501
15111321,15108501
15107739,15108501
15111645,15108501
15107795,15108501
15107917,15108501
15107477,15108501
15107479,15108501
15107439,15108501
15111621,15108501
15107499,15108501
15107735,15108501
15107699,15108501
15111639,15108501
15107677,15108501
15107647,15108501
15111633,15108501
15109453,15108501
15108501,15108501
15107707,15108501
15111349,15108501
15111885,15108501
15111887,15108501
15111889,15108501
15107737,15108501
15107875,15108501
15107949,15108501
15108019,15108501
15108129,15108501
15124193,15108501
15107873,15108501
15108149,15108501
15108221,15108501
15107943,15108501
15107947,15108501
15107791,15108501
15111235,15108501
15111241,15108501
15111243,15108501
15111255,15108501
15111175,15108501
15111179,15108501
15111183,15108501
15111185,15108501
15111215,15108501
15111231,15108501
15111253,15108501
15111259,15108501
15111267,15108501
15111269,15108501
15111287,15108501
15111291,15108501
15111315,15108501
15111325,15108501
15111317,15108501
15111319,15108501
15111345,15108501
15111149,15108501
15111151,15108501
15111189,15108501
15111191,15108501
15111193,15108501
15111199,15108501
15111201,15108501
15111203,15108501
15111205,15108501
15111233,15108501
15111375,15108501
15111377,15108501
15111379,15108501
15111331,15108501
15111333,15108501
15111341,15108501
15111381,15108501
15111385,15108501
15111387,15108501
15111389,15108501
15111401,15108501
15111403,15108501
15111405,15108501
15111407,15108501
15111409,15108501
15111415,15108501
15111419,15108501
15111421,15108501
15111423,15108501
15111427,15108501
15111429,15108501
15111433,15108501
15111435,15108501
15124299,15108501
15124301,15108501
15108501,15108501
15106157,15106269
15106159,15106269
15111659,15106269
15106219,15106269
15106041,15106269
15105853,15106269
15105859,15106269
15106269,15106269
15105857,15106269
15106063,15106269
25388460,15106269
25388464,15106269
25388530,15106269
25388532,15106269
15106269,15106269
15107663,15111445
15106477,15111445
15106101,15111445
15106479,15111445
15111263,15111445
15107457,15111445
15107585,15111445
15107583,15111445
15107393,15111445
15111125,15111445
15107119,15111445
15111605,15111445
15107391,15111445
15107559,15111445
15111169,15111445
15107193,15111445
15111123,15111445
15111897,15111445
15111909,15111445
15110859,15111445
15110881,15111445
15111031,15111445
15111057,15111445
15111051,15111445
15111045,15111445
15111043,15111445
15111087,15111445
15111085,15111445
15111053,15111445
15107667,15111445
15111445,15111445
15107571,15111445
15111033,15111445
15106815,15111445
15107787,15111445
15107853,15111445
15111399,15111445
15111397,15111445
15108151,15111445
15124157,15111445
15107079,15111445
15111211,15111445
15111213,15111445
15111217,15111445
15111899,15111445
15111901,15111445
15111903,15111445
15111905,15111445
15111907,15111445
15111081,15111445
15111083,15111445
938080307,15111445
15111445,15111445
15110619,25388456
15110679,25388456
15110617,25388456
15110491,25388456
15110495,25388456
15109547,25388456
15096325,25388456
15096329,25388456
15096299,25388456
15096309,25388456
15096311,25388456
15096301,25388456
15096303,25388456
15095561,25388456
15096297,25388456
15096291,25388456
15096321,25388456
15096295,25388456
15110835,25388456
15110847,25388456
15110817,25388456
15110853,25388456
15124293,25388456
15096383,25388456
15096381,25388456
15096387,25388456
15101901,25388456
15100325,25388456
15100387,25388456
15100519,25388456
15102883,25388456
15102869,25388456
15102651,25388456
15111825,25388456
15102637,25388456
15110157,25388456
15110147,25388456
15124281,25388456
15102627,25388456
15101911,25388456
15103809,25388456
15102417,25388456
15102763,25388456
15102671,25388456
15102973,25388456
15105525,25388456
15105661,25388456
15112555,25388456
15112729,25388456
15124207,25388456
15110827,25388456
15109113,25388456
15104325,25388456
15104365,25388456
15110621,25388456
15103995,25388456
15111545,25388456
15110533,25388456
15110511,25388456
15110493,25388456
15110503,25388456
15110439,25388456
15109977,25388456
15110013,25388456
15110011,25388456
15110175,25388456
15103949,25388456
15104275,25388456
15111547,25388456
15103559,25388456
15111529,25388456
15103587,25388456
15109057,25388456
15103667,25388456
15110393,25388456
15103325,25388456
15111519,25388456
15103781,25388456
15110443,25388456
15110437,25388456
15103675,25388456
15110423,25388456
15102361,25388456
15111523,25388456
15103285,25388456
15103381,25388456
15110341,25388456
15110333,25388456
15103333,25388456
15103335,25388456
15111513,25388456
15103339,25388456
15111521,25388456
15103383,25388456
15110369,25388456
15103319,25388456
15102795,25388456
15102767,25388456
15102735,25388456
15102781,25388456
15110185,25388456
15102751,25388456
15102903,25388456
15102925,25388456
15124283,25388456
15110167,25388456
15102665,25388456
15102589,25388456
15110155,25388456
15110131,25388456
15103401,25388456
15110343,25388456
15103821,25388456
15111537,25388456
15103423,25388456
15111833,25388456
15102787,25388456
15110361,25388456
15103535,25388456
15103679,25388456
15111531,25388456
15103533,25388456
15103543,25388456
15103487,25388456
15111515,25388456
15103541,25388456
15103525,25388456
15103993,25388456
15110519,25388456
15103649,25388456
15104021,25388456
15103871,25388456
15110375,25388456
15103455,25388456
15103693,25388456
15103695,25388456
15103677,25388456
15103731,25388456
15103811,25388456
15103571,25388456
15103491,25388456
15111517,25388456
15103807,25388456
